Actual,Predicted_60_RF,Predicted_60_OLS,Predicted_80_OLS,Predicted_80_RF
37921,26353.87,29469.0491,34760.90369,34767.32
8593,23058.03,4890.916686,8417.847017,14414.67
23462,14522.41,21745.95698,20279.62296,16355.93
23935,26531.52,27067.9036,23110.61503,23401.16
19991,16834.43,18634.87388,19650.47058,19373.57
20650,26615.62,29524.99986,21957.48121,21420.65
10900,23395.46,15399.58065,8244.593727,13768.76
24239,26889.32,27644.44951,30105.46926,28527.09
9172,8902.86,10521.29788,9675.918571,9482.05
41999,32393.48,34676.68769,45638.18986,31965.58
36919,33791.51,32557.49072,39604.49904,37537.45
38405,36237.52,33413.22366,35870.86353,34567.95
11900,16329.82,17878.52761,10636.49579,13102.51
15994,11369.28,9838.793643,13854.02637,9878.05
6499,19676.23,18136.62507,8613.051743,8074.67
11750,17156.1,15807.20222,11008.6419,13524.5
22988,16623.93,16890.13309,22226.18847,21268.54
23685,27128.84,34007.30346,28922.30412,26405.43
21999,8833.06,11005.36091,22321.5998,13022.33
19500,21723.03,23772.97369,22341.07719,17888.13
16900,15805.06,16414.37923,18336.16055,17101.09
18988,19316.31,24939.49634,19371.91521,19075.43
29271,29077.67,17569.25436,29568.52355,30931.2
35095,18529.63,21048.28808,33798.27728,32173.07
27887,65680.19,33249.12795,25052.49343,29122.54
31899,15661.43,21499.77812,32616.16574,26364.92
12975,8468.79,16474.27603,16425.03031,6893.78
10995,13613.35,8201.035619,11158.28137,8810.36
14950,17099.26,22106.82834,16429.60727,15214.56
12888,9689.93,10549.98923,10119.47408,9002.51
39990,41550.33,34394.80221,37604.9243,37407.37
21500,32418.34,24271.14976,23849.13258,22537.32
14995,11692.72,10159.97928,13476.71713,11124.87
11495,16995.24,17874.25151,13361.67131,13613.16
52757,30805.22,32291.22015,39545.11421,44003.77
31000,32114.51,27476.64934,26883.68096,29194.56
27287,42158.26,33214.84238,31135.04958,35774.21
20583,19864.36,20239.79519,21184.58497,20447.85
17888,14763.13,13580.23093,17344.09224,15080.99
7999,10896.63,10193.36973,9617.197773,11999.06
17998,13405.72,17832.25922,20928.10015,20231.24
15894,26107.07,24224.67378,16908.81466,15946.95
20477,20610.73,19535.35316,23358.39722,19191.4
29990,29591,20889.76156,29141.06683,26046.37
36989,19164.29,24701.08221,36570.54408,30730.84
15995,16704.62,23871.3069,18178.73988,15175.64
13877,18956.1,17706.89106,16363.03106,15003.93
9997,13886.54,10031.10549,8033.376075,10536.71
18397,18791.25,22248.93318,19792.39478,17951.21
21999,22142.18,23588.27433,22860.84256,19314.63
36799,26033.05,15835.60848,28151.20631,18468.57
17933,23090.59,25352.09464,17774.50288,17829.51
6380,12804.82,6583.713585,1982.523375,7116.88
14291,9213.3,10792.44978,13933.30629,14495.06
29996,24127.82,22581.87288,30823.71982,22734.3
15206,13261.64,12934.03539,11271.86185,12843.62
30844,30273.97,31255.67206,32315.64513,29086.42
6888,14450.89,13050.77968,6913.303175,8818.7
19399,24658.63,25327.59055,24412.85847,22034.8
9990,17418.34,19695.83466,12507.80664,14413.44
8995,13018.24,10448.65634,3815.896462,10529.8
26888,15058.78,17933.56165,23939.60181,23508.6
9995,11799.2,17155.78527,13117.27466,7560.79
14995,22559.26,23547.7157,17236.51595,16040.01
18995,18199.85,21808.43727,18151.95473,15371.99
33000,37417.23,34903.61413,28855.05239,32095.63
27470,29342.1,31696.85886,32559.45979,30105.33
19995,12552.89,24144.81696,24756.10943,14668.92
13988,14184.6,16764.12718,11830.29392,14236.42
18494,21381.24,21636.40361,18431.30115,18388.41
14850,13628.6,32747.28624,29739.23317,14585.16
14943,20088.43,22944.63739,15394.91554,17540.3
13200,17271.34,20979.34435,15366.48976,13669.13
24995,22057.38,23786.60546,24718.13489,22352.4
33625,14266.78,20500.892,30994.11816,19981.36
30995,23536.75,26399.90621,29385.20228,29762.6
29995,31886.62,31047.66306,32499.66492,33969.24
11000,16455.26,16219.21054,13568.31455,12645.43
8995,10254.46,9327.28624,9768.755129,10506.03
16999,20791.61,21817.14768,14433.68968,13328.52
18988,21423.93,19730.35813,15826.42441,15218.13
27800,25779.02,26413.2876,28356.22482,28376.88
12294,13609.11,10925.4387,11952.75272,10924.97
9598,13230.87,16652.16947,8554.726102,12610.08
10495,16903.67,16662.78035,11917.78536,13238.79
30995,29355.25,28875.26246,27117.3081,29416.16
30989,52533.5,51278.31991,51489.74493,50024.68
14995,6822.51,7109.680675,13962.86926,6450.65
15977,26664.13,25915.75097,28096.98893,27976.65
8990,15070.01,20481.81634,10810.37054,14019.16
10500,17057.97,19943.13848,11139.37701,12985.56
27000,21137.83,20596.68956,28659.47686,27251.85
11499,14537.7,17006.1001,7982.902324,14324.54
20394,14578.69,19670.15404,20419.22625,19608.13
21499,15764.58,19593.72347,22389.34838,21229.7
14990,15811.66,19821.14879,17130.33162,15989.63
15000,24550.53,23533.31556,17278.29325,16088.89
11998,17431.69,17484.40113,10301.40385,14047.64
11768,12640.22,12952.71581,10184.95973,10933.48
25414,19458.66,22987.24124,28980.21997,27050.67
6738,11756.96,8354.786945,4867.94567,6226.82
9600,14088.24,12260.77666,13238.66684,12489.38
23995,19167.86,17680.47701,25753.55727,23430.99
5990,11758.98,14780.3636,6062.28349,7391.37
12895,11717.74,12652.35273,12754.14947,10601
27982,18875.8,26792.31217,27925.30535,25518.87
14391,24503.13,25509.39304,17427.29587,19520.92
24999,24488.86,22655.85692,24936.29421,22910.99
30995,31995.16,32491.0473,33690.4329,34255.58
16991,19841.4,20099.20092,18940.88556,18878.5
15288,28580.55,30326.62504,18037.7053,17138.58
14491,21321.06,22680.98842,14183.47738,14038.95
17988,19666.32,20531.85966,20223.57208,17666.02
19787,14761.24,20359.89945,19341.28533,19766.08
22998,15770.14,20316.91665,22857.25737,24748.4
57450,34293.58,33477.75214,44431.89122,47642.3
6968,8244.67,5301.395405,1401.086174,10584.95
17985,13373.48,12426.25159,17258.13348,13305.02
22988,19206.53,21638.86539,23805.84433,17193.98
7450,11250.35,10163.59139,9976.255247,7201.31
19915,16007.77,17379.61716,17442.16388,18502.48
25900,15022.02,17459.76141,27499.61386,23863.49
19695,21366.78,26893.85685,21260.54724,20873.85
43995,49401.83,41589.10688,42177.42347,48506.87
5600,8142.42,17795.81565,5300.924728,7000.52
54662,33204.47,35163.20925,35619.215,33309.45
10362,11742.45,11683.98535,9170.891411,10630.3
9679,19889.53,16210.4107,4355.954713,10461.26
21995,32239.5,28212.3706,22824.73067,21540.47
22777,17422.79,21006.28819,18709.80353,16662.85
33995,27487.77,28998.62884,28689.73704,29623.09
18500,16513.66,20810.83047,20344.40785,18269.41
15867,13912.46,17257.63514,9239.821269,11942.77
15224,17811.4,10890.59113,15600.32382,14929.65
16395,12830.01,10657.51158,18809.21963,12437.13
56000,74843.2,58892.65373,58823.37293,74262.97
6969,4736.32,2291.583174,-1234.314461,5302.39
24999,16697.14,20768.38572,26657.69118,17135.4
20097,28367.45,24138.62447,20901.46242,19704.57
18491,18905.55,19682.94273,19118.18876,18436.51
33980,32966.99,32017.0234,33222.07478,35050.54
16485,15782.63,17776.28246,18197.6094,17266.08
6999,7540.84,3497.559051,1777.486264,4411.33
24793,25081.16,28503.63936,24350.46142,23160.19
37898,33908.6,33004.50755,31384.76156,34306.3
5989,10496.41,8146.408839,-246.9559733,8327.42
18000,18893.42,21395.52128,17493.38246,15849.88
20795,27965.11,24068.60364,22317.6876,20024.81
14873,15140.88,17213.41655,15388.37325,14029.68
19973,19418.68,22743.24771,21932.81448,17270.53
17788,16198.52,18759.54256,21433.9187,16649.21
16995,22210.45,24191.34568,18616.57919,21212.29
27987,21794.13,22812.06116,26754.31313,26968.97
24900,22378.59,22430.18917,22114.88164,20799.56
50984,35456.45,29392.39837,49809.72366,46970
27500,11962.73,13295.89176,29021.06526,15060.64
13401,17827.49,22946.06076,13398.52463,13245.91
14495,15890.3,15909.94825,12041.86851,13742.61
14599,15858.9,21832.95114,15469.23186,13529.63
16250,17582.01,19853.16667,15979.15298,16760.69
45995,18913.97,21773.72281,46385.44596,45891.41
37793,36394.16,35474.73969,30423.57422,32047.77
16490,14297.59,19736.85456,14777.56812,16727.93
15600,21868.22,20975.55068,17071.48148,16643.43
11994,14732.02,17567.1053,14376.77557,12830.29
12000,23064.9,23919.32396,15284.0476,13395.72
14500,16129.28,21961.20682,15937.4217,14820.82
22988,21074.12,26419.76103,25972.90469,22171.78
21995,18447.7,20438.29567,23505.1758,19792.41
13991,8237.84,8697.958485,12464.77352,9806.96
12498,12914.88,11322.47325,10070.74853,12069.73
48988,21978.01,27545.88634,43903.53703,46046.06
11750,9380.11,16754.81317,16271.61245,9248.73
19971,16876.43,16491.2996,20001.42399,19532.26
29999,39693.73,33950.38129,34703.9013,34082.86
23900,22153.86,23879.80641,19357.21148,16587.47
15355,20190.93,22482.12264,18564.85368,16517.86
20900,15952.36,18585.20615,21043.19081,20478.37
19000,16408.43,14383.49569,18600.32176,16034.59
8950,8079.58,7455.331717,9875.976753,6770.51
11731,13356.47,10350.46819,9658.772449,11563.44
48999,49551.72,51948.10789,50886.19462,61882.68
20998,17607.97,16987.71189,21039.10865,20841.13
10988,12867.19,10887.23281,12174.75056,8600.26
14884,14789.07,10298.50744,11067.92206,14189.17
32990,20527.82,21451.78989,26375.67106,26313
17999,17789.67,22178.08856,20735.8596,16507.66
40000,34694.69,29391.64442,37956.52173,38692.74
7997,15640.68,16161.24715,6300.912486,10858.38
11324,17729.96,22740.74944,13905.61013,12471.27
16995,15894.69,18546.59378,18660.49679,16355
7999,13498.76,16563.7522,5904.851515,13744.04
74900,42325.76,38593.42748,67250.14196,43953.6
10500,14120.61,7195.754975,12830.67761,11396.64
15195,22265.66,17575.77658,12990.3726,12477.41
12997,26023.31,24350.54422,17071.37659,20738.34
15388,19723.47,22451.30867,15494.59534,16068.55
7500,8068.16,5675.620706,7258.652108,9878.19
25995,27824.59,28689.43305,29886.90492,25991.27
9799,13061.54,12037.80784,10678.20218,10482.7
7995,9183.67,5478.800542,9173.664527,7853.46
30993,17537.86,19608.26588,35207.43148,14195.84
10000,5015.56,1661.643501,4808.402945,11593.82
39995,34250.26,32673.0451,40241.63058,38474.59
12688,14489.74,22588.94011,13866.58007,11821.83
8911,9931.1,11321.56605,8378.642968,9552.96
12499,19364.44,18736.08245,15404.76444,13482.65
32499,26363.26,26761.17331,35160.73752,28964.11
11989,12777.51,16198.85277,15029.44555,12457.16
23485,27817.91,29646.18327,29160.06338,29803.93
28500,25044.26,27091.80843,35353.53957,30287.96
11976,8328.88,7482.587283,12609.40124,3655.48
34500,28531.6,26228.63378,35265.86926,35448.96
66599,27618.19,27735.1068,57562.04703,28296.56
29499,21037.55,22435.43116,24146.0932,24840.19
29994,21415.57,26444.37455,32898.09625,30829.47
28900,29458.63,22781.5761,30139.97963,28467.45
8000,10860.8,9478.809975,4982.438507,9044.96
10497,20218.36,21221.69209,12000.61321,16218.71
29000,20571.29,25431.88079,32182.91031,44256.25
25699,20197.04,17891.36351,23671.60473,20144.11
9995,12994.11,10718.62348,9770.33035,10935.4
26900,47729.48,31146.79679,27391.28741,28001.84
27998,25338.72,20861.54124,28681.9072,28310.74
23775,15206.22,15264.42621,20247.83426,16261.9
26923,21638.39,25252.51956,35960.60322,24075.64
12995,11463.92,8543.794821,13036.62832,11783.56
11990,15041.15,12970.31117,11424.77645,13494.94
17338,21232.82,16163.9036,17759.54218,15201.86
49995,45632.76,36100.49381,38546.37357,41924.28
15609,21754.24,21854.05113,17759.81889,16886.71
9940,10801.61,11564.84392,4434.80102,21696.84
12999,14986.85,14679.80682,13310.4917,13084.59
9500,14276.54,11626.59117,11268.39805,10996.83
44993,45824.47,40557.08151,41000.32332,47354.07
12995,10805.52,11475.59688,15315.93804,10286.49
10990,13392.18,17421.33777,12868.27975,11349.79
23414,25226.05,26736.01826,24142.02466,21726
16417,23366.51,22632.13803,18001.57664,15743.07
11777,20951.78,21835.86429,11248.22045,12236.34
14450,15799.87,17506.27752,14914.19612,14449.1
15478,20205.79,19764.7479,13641.25159,16149.75
53326,31264.37,33334.90142,46521.77353,33479.14
13939,14829.37,17017.51093,16669.90809,15980.03
12094,16830.91,17601.48899,14092.11137,12414.46
42995,42982.83,32241.80592,35048.31935,44658.63
24991,17410.92,20036.01615,26838.08416,24943.24
9858,9009.84,6617.586919,10152.87046,10952.24
15399,20725.76,21750.97292,17629.5749,18181.22
31700,24380.7,22547.19384,33060.91325,33510.56
24795,23608.79,22036.04221,26960.64145,26780.87
32275,42253.94,32193.65172,29799.09978,29200.67
15900,21039.91,21268.33012,18077.43918,15821.88
20430,28621.56,27110.16417,24984.36621,21032.42
20999,18005.72,18203.80493,22371.51182,19904.2
18652,22377.99,23296.42035,19250.63573,17804.07
17311,19402.82,18958.88757,17331.69736,15818.87
6800,8252.57,13765.1827,6254.912667,8019.57
20498,19112.9,22521.68109,21047.8948,18280.82
25397,20460.28,17086.87257,26082.76165,21069.11
28995,27522.31,28206.92721,23515.32479,25450.89
24000,38881.88,32429.95483,33311.41404,32510.19
14222,17177.99,14253.68604,13392.76875,12897.07
18900,12331,12644.88403,15860.42295,17228.25
13295,16269.03,17386.59324,15861.20349,14654.86
23995,35044.64,32915.56554,29190.70864,29999.34
12000,15602.36,14933.56767,8527.769808,12002.34
25900,10095.84,14596.87794,26894.23822,24685.75
42900,42588.45,38197.31535,39257.10698,41812.96
33399,33604.87,37920.96961,37984.09255,31820.61
5900,9160.92,7934.793922,7736.42022,5381.54
47900,28898.25,25080.04683,43560.14487,45391.76
11500,25244.46,20448.25891,12211.31577,13168.45
4995,8656.6,4386.590594,2780.932018,5230.34
30950,37083.79,30651.32267,32926.68996,32588.57
11995,14703.77,20392.92262,16366.80375,13487.14
21987,23997.04,21840.29914,21305.42357,20631.19
11250,9584.76,8628.278348,14233.88661,12902.71
21871,21958,22081.27684,22126.97598,23585.99
10650,9141.78,10857.66846,11035.95149,9822.96
17873,12738.79,17155.09812,20508.87054,17454.14
27995,27457.23,29022.61465,26283.04124,19569.27
14995,11994.3,11349.61761,14844.99989,12602.35
12650,13853.59,12896.85796,12456.05653,12151.75
6995,11071.77,10953.32954,2806.512624,9847.52
36905,45063.25,40291.86135,40925.07739,42955.9
10900,12330.59,16390.25751,11378.04462,11978.5
11995,14100.45,15987.57131,9721.145564,11040.74
17599,24130.32,19881.05662,22074.79029,25774.85
21475,25573.34,24303.48782,25355.56283,23504.04
9699,14692.32,18476.83801,11773.92962,13478.77
23512,36453.53,31245.84793,27937.60796,29540.64
12000,10492.98,11238.83013,8192.103473,12158.62
24888,32270.08,35254.9378,26404.23538,30929.73
34568,36319.6,34152.50993,35854.89915,37650.37
17991,27899.25,23044.56338,17562.90703,17592.79
18700,19322.59,19681.77619,19806.53759,19527.23
22930,30391.93,27971.96052,26728.4649,27154.11
24978,48260.96,34947.4814,24710.27932,38453.19
38995,27165.07,23056.26268,37129.5907,40935.33
9998,8404.04,5796.232526,5345.760732,11068.94
31850,27151.36,23356.95132,29935.74393,30049.15
29569,21582.77,23721.06932,29028.17084,22022.87
16777,17489.07,21034.47236,18092.82376,16655.75
12635,19491.03,22074.28123,17682.813,15216.81
18565,20151.67,18744.77735,15962.80817,15642.9
27999,22945.98,23423.69829,25442.89763,24967.5
12997,12102.62,16543.08895,14278.01783,13078.84
65298,35729.05,32840.54853,37476.52013,42648.69
7595,7994.24,4627.113635,578.4479993,7596.4
37999,33324.97,27626.36871,35711.99683,38989.12
16991,22492.95,20159.6842,15513.23784,16112.55
10995,23265.2,23165.95687,10869.05627,17520.12
14263,21662.55,21809.3334,19802.18964,20327.26
19030,18487.72,22779.97422,19238.31654,18443.75
12995,10857.56,7387.300554,11161.1471,7922.83
17895,11683.68,12056.97938,22994.20425,13610.51
21799,10849.94,8890.391652,24793.87529,12754.3
7998,11541.94,7123.872407,7789.432853,6984.63
11995,10674.59,12005.87027,11188.22113,11847.09
8795,9053.93,10166.96901,11236.41613,9416.18
16900,19054.08,22101.65417,15970.44111,14541.18
26410,29505.31,27324.82065,25795.28397,25759.19
8994,11278.39,12178.02784,10999.24494,10830.91
14995,18950.97,16613.4992,12443.65695,15517.3
13699,18048.38,20885.33914,16566.81546,14250.37
37980,28977.63,32205.8489,40113.21022,27389.48
16999,13392.22,16912.80955,13215.17058,14511.95
14595,13710.61,14570.22895,11575.72992,15917.97
13800,18237.21,18549.20395,15687.61206,14837.31
55500,46710.5,37098.07805,37509.34478,52184.23
37884,49321.96,37670.74516,38788.77643,44598.07
39998,33813.25,33263.86618,43320.02049,39335.11
18800,14006.24,14025.57383,16309.63086,14558.91
22995,20495.24,25896.25008,27730.0883,25633.95
18985,27450.81,19937.69269,17875.62996,19000.42
13995,12355.99,18778.64801,9607.500754,13962.05
21098,20081.17,15305.44684,16928.5527,16147.02
22999,19896.05,18774.05458,22986.75063,22531.73
40999,29258.56,35120.35814,32782.7448,31485.52
10000,10715.46,7781.606905,9971.268374,11024.99
26390,21959.46,26819.80813,29039.21708,27499.34
5994,7993.76,3732.141245,4688.385605,10300
20580,27638.15,21825.78058,17645.45078,17081.36
26440,19754.47,25453.00006,26188.09719,21659.33
43988,40930.96,40190.57772,39935.14863,41225.06
28625,30642.14,27369.19296,30621.0541,29010.82
20681,26731.42,25829.24483,21246.61822,22326.69
16950,26764.44,27701.4416,17647.31296,24591.17
42998,28140.15,42001.69419,43555.22671,23423.42
14499,22359.89,18736.52345,16390.20815,16468.31
21997,23830.24,27713.32262,21937.45746,21754.39
33990,36021.35,41770.24323,41530.544,34769.98
15795,14198.67,19142.93105,14836.46531,17068.35
8950,8033.54,9120.457345,15210.49803,11299.2
27888,40118.26,34923.12057,35043.70749,33390.42
13999,16279,18098.5218,19049.23369,16523.38
23229,16329.36,18388.37075,26658.98407,25506.29
19999,17117.98,21487.3476,24164.0672,19203.54
15998,14577.24,13714.72848,16380.90415,16519.55
10888,19634.12,21451.45022,12200.30596,11592.33
26422,17924.4,22299.38327,28003.63962,22088.52
35999,36187.84,33074.90722,36208.91264,36387.23
13970,18031.92,22794.5868,18488.57494,19585.32
13995,18460.33,14926.20133,12625.55127,12312.36
8995,7793.48,3748.051372,8549.092504,6385.7
9246,12151.49,10115.11142,5719.806462,9845.68
9900,10854.34,13879.05256,7232.065628,8254.41
6800,11306.85,10811.44523,6648.022089,7125.85
15945,24522.06,22487.52446,17917.14409,15834.87
28455,24238.52,27096.74074,43492.56851,42290.25
10970,17259.2,13433.99952,8001.266309,14033.9
20650,22530.64,22846.87685,23376.05861,24407.1
13988,15215.69,13384.23334,16039.22735,14040.5
